"","s__Bifidobacterium_adolescentis","s__Bifidobacterium_bifidum","s__Bifidobacterium_longum","s__Bifidobacterium_pseudocatenulatum","s__Collinsella_aerofaciens","s__Collinsella_intestinalis","s__Collinsella_stercoris","s__Eggerthella_lenta","s__Bacteroides_caccae","s__Bacteroides_cellulosilyticus","s__Bacteroides_dorei","s__Bacteroides_eggerthii","s__Bacteroides_faecis","s__Bacteroides_faecis_CAG_32","s__Bacteroides_finegoldii","s__Bacteroides_fragilis","s__Bacteroides_massiliensis","s__Bacteroides_ovatus","s__Bacteroides_stercoris","s__Bacteroides_thetaiotaomicron","s__Bacteroides_uniformis","s__Bacteroides_vulgatus","s__Bacteroides_xylanisolvens","s__Barnesiella_intestinihominis","s__Coprobacter_fastidiosus","s__Butyricimonas_synergistica","s__Butyricimonas_virosa","s__Odoribacter_splanchnicus","s__Paraprevotella_xylaniphila","s__Prevotella_copri","s__Alistipes_finegoldii","s__Alistipes_indistinctus","s__Alistipes_putredinis","s__Alistipes_shahii","s__Parabacteroides_distasonis","s__Parabacteroides_goldsteinii","s__Parabacteroides_merdae","s__Lactobacillus_rogosae","s__Streptococcus_parasanguinis","s__Streptococcus_salivarius","s__Streptococcus_thermophilus","s__Clostridium_bolteae_CAG_59","s__Clostridium_sp_CAG_242","s__Clostridium_sp_CAG_58","s__Hungatella_hathewayi","s__Intestinimonas_butyriciproducens","s__Lawsonibacter_asaccharolyticus","s__Monoglobus_pectinilyticus","s__Eubacterium_eligens","s__Eubacterium_hallii","s__Eubacterium_ramulus","s__Eubacterium_sp_CAG_38","s__Eubacterium_ventriosum","s__Anaerostipes_hadrus","s__Anaerotignum_lactatifermentans","s__Blautia_obeum","s__Blautia_sp_CAG_257","s__Blautia_wexlerae","s__Ruminococcus_gnavus","s__Ruminococcus_torques","s__Coprococcus_catus","s__Coprococcus_comes","s__Dorea_formicigenerans","s__Dorea_longicatena","s__Eisenbergiella_massiliensis","s__Eisenbergiella_tayi","s__Fusicatenibacter_saccharivorans","s__Clostridium_aldenense","s__Clostridium_asparagiforme","s__Clostridium_bolteae","s__Clostridium_citroniae","s__Clostridium_clostridioforme","s__Clostridium_lavalense","s__Clostridium_saccharolyticum","s__Clostridium_symbiosum","s__Lachnospira_pectinoschiza","s__Eubacterium_rectale","s__Roseburia_faecis","s__Roseburia_hominis","s__Roseburia_intestinalis","s__Roseburia_inulinivorans","s__Sellimonas_intestinalis","s__Oscillibacter_sp_57_20","s__Oscillibacter_sp_CAG_241","s__Intestinibacter_bartlettii","s__Agathobaculum_butyriciproducens","s__Anaeromassilibacillus_sp_An250","s__Anaerotruncus_colihominis","s__Faecalibacterium_prausnitzii","s__Flavonifractor_plautii","s__Gemmiger_formicilis","s__Clostridium_leptum","s__Eubacterium_siraeum","s__Ruminococcaceae_bacterium_D16","s__Ruminococcus_bicirculans","s__Ruminococcus_bromii","s__Ruminococcus_lactaris","s__Ruthenibacterium_lactatiformans","s__Dielma_fastidiosa","s__Clostridium_innocuum","s__Clostridium_spiroforme","s__Erysipelatoclostridium_ramosum","s__Holdemania_filiformis","s__Firmicutes_bacterium_CAG_83","s__Firmicutes_bacterium_CAG_94","s__Acidaminococcus_intestini","s__Phascolarctobacterium_faecium","s__Dialister_invisus","s__Veillonella_atypica","s__Veillonella_dispar","s__Veillonella_infantium","s__Veillonella_parvula","s__Veillonella_sp_T11011_6","s__Parasutterella_excrementihominis","s__Sutterella_parvirubra","s__Turicimonas_muris","s__Bilophila_wadsworthia","s__Escherichia_coli","s__Haemophilus_parainfluenzae","s__Haemophilus_sp_HMSC71H05","s__Proteobacteria_bacterium_CAG_139","s__Akkermansia_muciniphila"
"CSM7KORU",-3.46036640591544,-3.46036640591544,6.36142290263618,-3.46036640591544,-3.46036640591544,6.27889487809582,-3.46036640591544,-3.46036640591544,11.7105696857187,-3.46036640591544,5.93154524146399,-3.46036640591544,-3.46036640591544,-3.46036640591544,12.2517201389947,-3.46036640591544,-3.46036640591544,12.5782271662032,12.4275058154319,12.0439829046651,9.23281584876328,14.1542909361927,8.25223744415801,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,12.1437421290226,-3.46036640591544,10.9305719824244,-3.46036640591544,4.51244437820596,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,5.40903175396808,-3.46036640591544,10.2916088608411,6.64365092306331,-3.46036640591544,-3.46036640591544,-3.46036640591544,7.29201059689933,-3.46036640591544,6.59545589292397,-3.46036640591544,-3.46036640591544,-3.46036640591544,8.86956411931847,-3.46036640591544,-3.46036640591544,6.86744072024338,6.9059427970882,-3.46036640591544,-3.46036640591544,5.25420114492104,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,9.59290623807076,8.04181151050802,7.43435236115836,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,4.88508902224649,-3.46036640591544,-3.46036640591544,12.4249571123586,11.2529209538997,-3.46036640591544,-3.46036640591544,-3.46036640591544,8.25469141304619,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,4.83642945985461,-3.46036640591544,-3.46036640591544,5.87404828116267,-3.46036640591544,8.4812262385542,-3.46036640591544,6.63831779588394,-3.46036640591544,-3.46036640591544,-3.46036640591544,-3.46036640591544,10.3962486666565,-3.46036640591544
"CSM7KOS7",6.35339410803605,-5.04894610497018,1.62435186279747,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,11.3972403995993,-5.04894610497018,8.19570746889726,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,12.1453073081817,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,1.69746602360319,8.92341519864638,7.45871521639877,-5.04894610497018,8.7435527019641,6.68809044310438,8.09568939702992,8.8706460511855,-5.04894610497018,-5.04894610497018,6.61094140626091,-5.04894610497018,5.24051787909024,7.55523465221458,-5.04894610497018,6.31409788745832,6.53174080692823,5.15542351548167,7.90215671659961,5.18280148476514,-5.04894610497018,4.66646335365961,7.72213064256486,9.43512227813246,3.81763554833381,7.76316506667173,-5.04894610497018,5.55865329585058,3.835802621481,4.72163842890172,-5.04894610497018,-5.04894610497018,-5.04894610497018,3.42971413672927,-5.04894610497018,10.2719323500499,8.77609984628742,8.20800235972741,7.28807146616064,4.23473766123021,3.88971676869593,-5.04894610497018,-5.04894610497018,3.65073529601933,6.83375511236624,6.99178598696356,5.60220048737215,9.64091631687695,9.92715918631787,4.82619341205046,4.98998975174099,-5.04894610497018,-5.04894610497018,-5.04894610497018,9.06973175795605,-5.04894610497018,6.9919039594879,-5.04894610497018,-5.04894610497018,3.6606839769811,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,7.25125875410713,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,-5.04894610497018,7.4032089724532,-5.04894610497018,6.44704681008863,-5.04894610497018,4.82464908970091,-5.04894610497018,-5.04894610497018,9.91668099712923,11.0929511275819
"CSM7KOSH",8.25221039630198,-3.59497772310256,6.08167196253108,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,13.7672912824455,-3.59497772310256,11.885223980765,-3.59497772310256,-3.59497772310256,4.29896741513339,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,13.7624473836859,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,6.59410222002026,6.07537907158629,-3.59497772310256,9.73831248443939,-3.59497772310256,-3.59497772310256,9.47016112062889,-3.59497772310256,-3.59497772310256,8.10832840332952,-3.59497772310256,8.15049493997707,6.68560975598483,-3.59497772310256,-3.59497772310256,7.06348091238543,5.60136513922976,3.69189868864813,2.34782165202414,-3.59497772310256,3.64280046882088,4.19695823383549,-3.59497772310256,-3.59497772310256,10.2740461132603,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,9.3921407945305,11.0203666014594,10.4937312740546,9.99951327627708,9.23470712029916,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,5.00490083493228,-3.59497772310256,12.63124031603,10.7357852459306,6.44701010667867,4.79233454745915,-3.59497772310256,-3.59497772310256,-3.59497772310256,10.8724313673977,-3.59497772310256,6.14133300996606,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,4.3674379570185,-3.59497772310256,-3.59497772310256,7.9325505992516,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,7.14230985974064,-3.59497772310256,5.52882388745638,-3.59497772310256,-3.59497772310256,-3.59497772310256,-3.59497772310256,9.79355957587851,10.7593807412215
"CSM7KOSJ",-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,14.1937764088718,-1.81876104022344,14.3417828981237,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,8.15848799587474,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,13.9095476063459,-1.81876104022344,-1.81876104022344,-1.81876104022344,12.4262507628438,14.5152384988147,14.9577677199593,-1.81876104022344,-1.81876104022344,11.8164630886689,12.3531441223882,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,11.6269618335135,-1.81876104022344,13.3193772441863,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,14.3007297370934,13.2121134955955,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,-1.81876104022344,14.6833432326759,-1.81876104022344,-1.81876104022344,-1.81876104022344,10.7924466589529
"CSM7KOSL",11.7003511065622,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,14.6790057798133,-1.55204178905552,15.7437071567089,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,13.5659904120077,-1.55204178905552,-1.55204178905552,-1.55204178905552,12.1338736191058,13.5190252604542,11.8073222844162,-1.55204178905552,-1.55204178905552,-1.55204178905552,10.9622175156738,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,13.9959772245718,-1.55204178905552,14.2317051090931,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,11.913926895454,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,10.1016972390559,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552,14.8177554041343,-1.55204178905552,-1.55204178905552,-1.55204178905552,-1.55204178905552
"CSM7KOSP",9.76166839851928,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,13.7368224764144,-2.62818723539329,13.8436577540906,8.63397936122974,-2.62818723539329,7.38956606327118,6.6693394982618,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,9.77036767169346,-2.62818723539329,11.5644445101698,-2.62818723539329,-2.62818723539329,-2.62818723539329,11.4376157843776,11.0551521472884,11.6358294014496,-2.62818723539329,-2.62818723539329,-2.62818723539329,10.8283757982766,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,11.4734123768428,-2.62818723539329,12.4096214871006,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,12.8221913316848,13.5849822947253,-2.62818723539329,13.6272030557824,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,8.25345725269275,10.3855681367401,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,12.4871582452642,-2.62818723539329,-2.62818723539329,12.2184491046147,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,-2.62818723539329,13.9675633860013,-2.62818723539329,-2.62818723539329,-2.62818723539329,12.6341107674448
"CSM7KOST",10.9908577607698,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,14.1216914360199,-2.13132760079065,14.050050877001,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,9.17064223744734,-2.13132760079065,12.4869739171063,-2.13132760079065,-2.13132760079065,-2.13132760079065,11.2019626067513,13.3211934287291,13.4734829042553,-2.13132760079065,-2.13132760079065,7.17259418480707,12.1956889494365,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,12.374140556423,-2.13132760079065,12.749600685568,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,14.6886559689323,13.9862550185895,-2.13132760079065,11.9209855969537,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,11.1997411979517,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,-2.13132760079065,13.533390400167,-2.13132760079065,-2.13132760079065,-2.13132760079065,13.0201627553184
"CSM7KOSV",-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,11.0487886756091,-3.897097983807,12.7019827167818,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,9.36292251369175,-3.897097983807,8.80230106331737,12.7619064799159,10.5618919805608,13.0416203591969,-3.897097983807,10.0999429847442,11.3476014207037,6.55972855584435,-3.897097983807,-3.897097983807,9.8440133288184,-3.897097983807,-3.897097983807,11.6800737673206,7.22782402711618,11.6079530693954,8.46658079316654,9.89097046014976,-3.897097983807,10.7221216696139,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,4.81253209814428,-3.897097983807,4.867111523335,6.23077235187828,-3.897097983807,7.2956359910157,-3.897097983807,-3.897097983807,6.18374045886966,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,5.89774589161238,-3.897097983807,6.14314700208398,-3.897097983807,-3.897097983807,-3.897097983807,6.17321670456443,-3.897097983807,-3.897097983807,6.8353997964931,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,7.42455801092785,9.0447526000045,8.92291899016548,6.57654957054022,-3.897097983807,8.31897944653924,5.00003735848631,-3.897097983807,5.30732491440514,-3.897097983807,-3.897097983807,10.2632221016364,-3.897097983807,-3.897097983807,-3.897097983807,9.78467658917659,-3.897097983807,-3.897097983807,-3.897097983807,6.3514321179381,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,6.8319018370444,-3.897097983807,3.91528022218161,-3.897097983807,-3.897097983807,-3.897097983807,-3.897097983807,5.5499732129919
"CSM7KOSX",-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,5.33940829784161,-4.82955406102217,-4.82955406102217,-4.82955406102217,10.9075082311282,-4.82955406102217,12.3323136345548,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,9.41956905581665,-4.82955406102217,6.25613603401993,10.9441016351857,9.597764004132,11.3704580180218,-4.82955406102217,8.74012117377003,10.4843647432981,5.12324732806688,-4.82955406102217,-4.82955406102217,9.11840567918817,-4.82955406102217,-4.82955406102217,9.99850641271917,7.05252516259707,10.7035097071352,7.42750158075807,9.25612179254979,-4.82955406102217,10.1263506393182,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,7.84204658806644,-4.82955406102217,6.25352650931435,5.38841571024356,-4.82955406102217,8.37880534474646,4.72657218356058,-4.82955406102217,6.76477626039865,-4.82955406102217,6.08791338934137,-4.82955406102217,5.7213246502357,-4.82955406102217,4.93242752921978,-4.82955406102217,5.05071604033778,-4.82955406102217,6.26102968358345,4.95295159495318,7.07953337173008,4.05519466542902,-4.82955406102217,5.34361705826307,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,4.37386239588119,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,5.94900631717184,9.02286781472427,6.71845858581974,4.95295159495318,-4.82955406102217,4.12214510728665,5.55360894748766,-4.82955406102217,5.70043326212602,3.72897299388705,-4.82955406102217,10.3353147931114,-4.82955406102217,-4.82955406102217,-4.82955406102217,8.75751267397188,-4.82955406102217,-4.82955406102217,-4.82955406102217,5.30270119757839,6.56053688098615,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,5.17337150372002,-4.82955406102217,5.62928304915942,-4.82955406102217,-4.82955406102217,-4.82955406102217,-4.82955406102217,7.63965562722853
"CSM7KOTA",-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,9.61136278418947,13.1826579488832,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,11.644297009319,-2.92552685144264,12.4846025570433,8.94954555872221,-2.92552685144264,12.3398186691479,12.1798472851965,13.004699602985,11.8175193764279,-2.92552685144264,-2.92552685144264,-2.92552685144264,9.526237220662,10.4956825489679,-2.92552685144264,-2.92552685144264,10.365753643332,7.96379615215864,4.91478613187753,7.23997875178975,12.4868673427777,-2.92552685144264,7.68330815473475,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,7.55992489269267,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,5.43407641939883,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,7.20553442468701,-2.92552685144264,8.11532885129836,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,8.27502759514538,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,8.95758881354461,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,12.6020108782273,5.06775547665895,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,-2.92552685144264,8.28657726426845,-2.92552685144264,-2.92552685144264,-2.92552685144264,10.2048463614095,-2.92552685144264,-2.92552685144264,9.8188824938661,4.65568297475371
